loc,blank_lines,comment_lines,avg_line_length,max_nesting_depth,num_keys,file_size_bytes,token_count,num_commits,num_authors,file_age_days,last_modified_days,edit_frequency,is_recently_active,stability_score,churn_total,churn_avg,loc_growth_rate,churn_volatility,num_resources,num_variables,num_dependencies,num_modules,dependency_ratio,has_hardcoded_secret,has_version_pinning,uses_latest_tag,num_anti_patterns,has_error_handling,has_idempotency_check,has_privilege_escalation,template_complexity,num_conditionals,num_loops,repo,tool,filepath,is_defect
27,8,5,20.2,3,12,742,89,6,2,2343,1563,0.0768245838668374,0,722,16.2,2.6999999999999997,0.011523687580025609,1.3499999999999999,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/python/meta/main.yml,1
44,8,3,30.634615384615383,4,22,1645,167,10,4,2343,1312,0.12804097311139565,0,327,44.0,4.4,0.018779342723004695,2.2,8,0,2,1,0.25,0,0,0,0,0,0,0,2,2,0,debops/debops,ansible,ansible/roles/python/tasks/main.yml,1
38,4,3,41.42857142857143,4,12,1782,215,11,3,2335,75,0.14132762312633834,0,859,41.800000000000004,3.8000000000000003,0.016274089935760173,1.9000000000000001,4,1,0,0,0.0,0,1,0,0,0,0,0,6,2,0,debops/debops,ansible,ansible/roles/python/tasks/main_raw.yml,1
161,26,113,40.224598930481285,33,34,7709,720,7,3,2343,1454,0.08962868117797695,0,451,112.7,16.1,0.068715322236449,8.05,5,15,0,0,0.0,0,1,0,0,0,0,0,17,0,0,debops/debops,ansible,ansible/roles/rabbitmq_management/defaults/main.yml,1
26,8,5,20.705882352941178,3,12,738,90,6,2,2343,1563,0.0768245838668374,0,722,15.600000000000001,2.6,0.011096884336320957,1.3,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/rabbitmq_management/meta/main.yml,1
11,1,3,40.416666666666664,8,4,497,47,5,3,2343,1329,0.06402048655569782,0,830,5.5,1.1,0.004694835680751174,0.55,1,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,debops/debops,ansible,ansible/roles/rabbitmq_management/tasks/main.yml,1
823,138,588,40.66285119667013,33,130,40038,3715,11,4,2343,810,0.14084507042253522,0,619,905.3000000000001,82.30000000000001,0.3512590695689287,41.150000000000006,14,8,0,0,0.0,1,1,0,0,0,0,0,28,0,0,debops/debops,ansible,ansible/roles/rabbitmq_server/defaults/main.yml,1
26,8,5,19.941176470588236,3,12,712,87,6,2,2343,1563,0.0768245838668374,0,722,15.600000000000001,2.6,0.011096884336320957,1.3,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/rabbitmq_server/meta/main.yml,1
292,29,5,39.666666666666664,15,212,13054,1328,23,5,2343,45,0.29449423815621,0,589,671.6,29.2,0.12462654716175843,14.6,29,28,4,2,0.13793103448275862,1,1,0,0,0,0,0,135,5,13,debops/debops,ansible,ansible/roles/rabbitmq_server/tasks/main.yml,1
8,1,3,44.666666666666664,23,1,411,30,4,1,2335,1563,0.051391862955032126,0,721,3.2,0.8,0.003426124197002141,0.4,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/rabbitmq_server/tasks/main_env.yml,1
90,19,74,35.42201834862385,33,11,3970,374,4,2,2343,1185,0.051216389244558264,0,1099,36.0,9.0,0.03841229193341869,4.5,0,0,0,0,0.0,0,1,0,0,0,0,0,2,0,0,debops/debops,ansible,ansible/roles/radvd/defaults/main.yml,1
24,8,5,21.46875,3,12,719,86,6,2,2343,1563,0.0768245838668374,0,722,14.4,2.4,0.010243277848911651,1.2,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/radvd/meta/main.yml,1
43,7,3,26.86,15,24,1393,138,7,1,2343,1563,0.08962868117797695,0,327,30.1,4.3,0.01835253947930004,2.15,7,0,2,2,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/radvd/tasks/main.yml,1
417,92,319,36.416502946954814,33,75,19045,2098,5,2,2343,984,0.06402048655569782,0,1012,208.5,41.7,0.17797695262483995,20.85,0,40,0,0,0.0,0,1,0,0,0,0,0,45,0,0,debops/debops,ansible,ansible/roles/rails_deploy/defaults/main.yml,1
86,10,68,30.53125,3,12,3027,357,9,2,2343,1476,0.11523687580025609,0,722,77.4,8.600000000000001,0.03670507895860008,4.300000000000001,2,9,0,0,0.0,0,1,0,0,0,0,0,9,8,0,debops/debops,ansible,ansible/roles/rails_deploy/meta/main.yml,1
69,5,4,41.486486486486484,4,52,3144,257,8,4,2343,17,0.10243277848911653,1,1124,55.2,6.9,0.029449423815621,3.45,4,30,0,0,0.0,1,1,0,0,0,0,0,34,4,0,debops/debops,ansible,ansible/roles/rails_deploy/tasks/database.yml,1
196,19,4,43.10697674418605,5,106,9483,795,9,2,2343,684,0.11523687580025609,0,429,176.4,19.6,0.08365343576611182,9.8,19,50,0,0,0.0,0,1,0,0,0,0,0,57,18,7,debops/debops,ansible,ansible/roles/rails_deploy/tasks/deploy.yml,1
51,5,6,49.32142857142857,10,18,2818,246,8,3,2343,1113,0.10243277848911653,0,721,40.800000000000004,5.1000000000000005,0.02176696542893726,2.5500000000000003,5,13,0,0,0.0,0,0,0,0,0,0,0,14,5,0,debops/debops,ansible,ansible/roles/rails_deploy/tasks/deploy_keys.yml,1
21,2,4,35.130434782608695,4,10,831,70,6,2,2343,1329,0.0768245838668374,0,555,12.600000000000001,2.1,0.008962868117797696,1.05,2,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,debops/debops,ansible,ansible/roles/rails_deploy/tasks/local_facts.yml,1
24,6,4,28.066666666666666,2,7,872,79,6,1,2343,1217,0.0768245838668374,0,378,14.4,2.4,0.010243277848911651,1.2,6,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,debops/debops,ansible,ansible/roles/rails_deploy/tasks/main.yml,1
104,11,4,32.51304347826087,4,69,3854,386,6,2,2343,1329,0.0768245838668374,0,721,62.400000000000006,10.4,0.04438753734528383,5.2,11,32,0,0,0.0,0,0,0,0,0,0,0,34,10,5,debops/debops,ansible,ansible/roles/rails_deploy/tasks/system.yml,1
21,5,7,91.8076923076923,0,13,2413,205,5,1,2343,1375,0.06402048655569782,0,908,10.5,2.1,0.008962868117797696,1.05,0,9,0,0,0.0,1,1,0,0,0,0,0,16,0,0,debops/debops,ansible,ansible/roles/rails_deploy/vars/main.yml,1
61,11,51,32.68055555555556,33,5,2425,291,2,2,1474,1473,0.0407055630936228,0,0,12.200000000000001,6.1000000000000005,0.041383989145183174,3.0500000000000003,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/reboot/defaults/main.yml,0
19,8,3,17.40740740740741,3,12,497,55,1,1,1474,1474,0.0203527815468114,0,0,1.9000000000000001,1.9000000000000001,0.012890094979647219,0.9500000000000001,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/reboot/meta/main.yml,0
16,3,4,36.31578947368421,2,7,709,70,3,2,1474,1454,0.06105834464043419,0,19,4.800000000000001,1.6000000000000003,0.010854816824966078,0.8000000000000002,2,2,0,0,0.0,0,0,0,0,0,0,0,3,1,0,debops/debops,ansible,ansible/roles/reboot/tasks/main.yml,0
318,55,228,40.270777479892764,33,59,15394,1470,10,3,2343,1289,0.12804097311139565,0,607,318.0,31.8,0.1357234314980794,15.9,8,2,0,0,0.0,1,1,0,0,0,0,0,4,0,0,debops/debops,ansible,ansible/roles/redis_sentinel/defaults/main.yml,1
25,4,5,22.96551724137931,4,12,695,80,5,1,2343,2285,0.06402048655569782,0,51,12.5,2.5,0.010670081092616303,1.25,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/redis_sentinel/meta/main.yml,1
155,20,3,36.93142857142857,15,98,6638,662,12,2,2343,1376,0.1536491677336748,0,378,186.0,15.5,0.06615450277422108,7.75,20,15,5,3,0.25,0,1,0,0,0,0,0,32,10,10,debops/debops,ansible,ansible/roles/redis_sentinel/tasks/main.yml,1
7,1,3,41.5,2,1,340,32,4,1,2335,1563,0.051391862955032126,0,721,2.8000000000000003,0.7000000000000001,0.0029978586723768737,0.35000000000000003,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,debops/debops,ansible,ansible/roles/redis_sentinel/tasks/main_env.yml,1
366,67,231,38.33718244803695,33,84,17033,1659,14,4,2343,1238,0.1792573623559539,0,424,512.4,36.6,0.15620998719590268,18.3,20,5,0,0,0.0,1,1,0,0,0,0,0,9,0,0,debops/debops,ansible,ansible/roles/redis_server/defaults/main.yml,1
25,4,5,22.896551724137932,4,12,693,80,5,1,2343,2285,0.06402048655569782,0,51,12.5,2.5,0.010670081092616303,1.25,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/redis_server/meta/main.yml,1
221,27,3,38.23790322580645,15,143,9731,956,15,3,2343,1182,0.19206145966709348,0,225,331.5,22.1,0.09432351685872813,11.05,27,32,6,3,0.2222222222222222,1,1,0,0,0,1,0,59,16,16,debops/debops,ansible,ansible/roles/redis_server/tasks/main.yml,1
7,1,3,39.875,2,1,327,31,4,1,2335,1563,0.051391862955032126,0,721,2.8000000000000003,0.7000000000000001,0.0029978586723768737,0.35000000000000003,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,debops/debops,ansible,ansible/roles/redis_server/tasks/main_env.yml,1
332,56,195,36.80154639175258,33,94,14667,1451,15,5,2343,242,0.19206145966709348,0,849,498.0,33.2,0.1416986769099445,16.6,7,12,0,0,0.0,0,1,0,0,0,0,0,23,0,0,debops/debops,ansible,ansible/roles/reprepro/defaults/main.yml,1
24,8,5,21.5625,3,12,722,86,7,2,2343,1563,0.08962868117797695,0,649,16.8,2.4,0.010243277848911651,1.2,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/reprepro/meta/main.yml,1
81,12,3,35.043010752688176,4,52,3352,339,8,2,2343,1182,0.10243277848911653,0,484,64.8,8.1,0.034571062740076826,4.05,12,13,0,0,0.0,0,1,0,0,0,1,0,27,5,0,debops/debops,ansible,ansible/roles/reprepro/tasks/configure_gnupg.yml,1
106,11,3,37.76923076923077,7,72,4536,514,10,2,2343,1182,0.12804097311139565,0,649,106.0,10.6,0.04524114383269313,5.3,11,20,0,0,0.0,0,0,0,0,0,0,0,32,11,4,debops/debops,ansible,ansible/roles/reprepro/tasks/configure_reprepro.yml,1
77,13,3,31.844444444444445,8,41,2956,292,11,3,2343,1329,0.14084507042253522,0,271,84.7,7.7,0.03286384976525822,3.85,13,7,2,2,0.15384615384615385,0,1,0,0,0,0,0,10,2,2,debops/debops,ansible,ansible/roles/reprepro/tasks/main.yml,1
7,1,3,40.625,2,1,333,30,2,1,1635,1563,0.03669724770642202,0,71,1.4000000000000001,0.7000000000000001,0.004281345565749235,0.35000000000000003,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,debops/debops,ansible,ansible/roles/reprepro/tasks/main_env.yml,0
259,43,142,36.37417218543046,33,38,11287,1020,11,4,2343,1177,0.14084507042253522,0,506,284.90000000000003,25.900000000000002,0.11054204011950491,12.950000000000001,15,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/resolvconf/defaults/main.yml,1
32,4,5,21.083333333333332,4,12,795,94,5,1,2343,2285,0.06402048655569782,0,51,16.0,3.2,0.01365770379854887,1.6,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/resolvconf/meta/main.yml,1
95,14,3,34.56880733944954,15,51,3877,336,15,5,2343,1376,0.19206145966709348,0,327,142.5,9.5,0.040546308151941955,4.75,14,5,5,2,0.35714285714285715,0,1,0,0,0,0,0,5,9,1,debops/debops,ansible,ansible/roles/resolvconf/tasks/main.yml,1
289,49,181,36.337278106508876,33,60,12620,1303,5,1,1189,242,0.1261564339781329,0,479,144.5,28.9,0.2430613961312027,14.45,17,0,0,0,0.0,0,1,0,0,0,0,0,3,0,0,debops/debops,ansible,ansible/roles/resolved/defaults/main.yml,1
25,8,5,20.636363636363637,3,12,714,87,1,1,1189,1189,0.025231286795626577,0,0,2.5,2.5,0.021026072329688814,1.25,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/resolved/meta/main.yml,0
178,23,3,35.45771144278607,19,102,7328,721,4,1,1189,242,0.10092514718250631,0,846,71.2,17.8,0.14970563498738435,8.9,23,2,7,2,0.30434782608695654,0,1,0,0,0,0,0,17,18,4,debops/debops,ansible,ansible/roles/resolved/tasks/main.yml,0
380,60,329,39.086363636363636,33,44,17638,1884,13,4,2343,1164,0.16645326504481436,0,349,494.0,38.0,0.16218523260776782,19.0,0,3,0,0,0.0,0,1,0,0,0,0,0,7,0,0,debops/debops,ansible,ansible/roles/resources/defaults/main.yml,1
31,6,5,21.054054054054053,4,13,816,95,5,1,2343,2285,0.06402048655569782,0,51,15.5,3.1,0.013230900554844216,1.55,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/resources/meta/main.yml,1
348,22,17,44.6945945945946,20,220,16907,1785,26,5,2343,242,0.3329065300896287,0,937,904.8000000000001,34.800000000000004,0.14852752880921896,17.400000000000002,20,10,0,2,0.0,1,1,0,0,0,1,0,170,16,13,debops/debops,ansible,ansible/roles/resources/tasks/main.yml,1
4,0,3,40.0,0,0,164,17,3,1,2343,2285,0.0384122919334187,0,51,1.2000000000000002,0.4000000000000001,0.0017072129748186087,0.20000000000000004,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/resources/tasks/resources/post_main.yml,1
4,0,3,40.0,0,0,164,17,3,1,2343,2285,0.0384122919334187,0,51,1.2000000000000002,0.4000000000000001,0.0017072129748186087,0.20000000000000004,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/resources/tasks/resources/pre_main.yml,1
14,1,3,45.0,2,8,690,83,10,4,2343,1376,0.12804097311139565,0,371,14.0,1.4,0.00597524541186513,0.7,1,1,0,0,0.0,0,0,0,0,0,1,0,7,1,0,debops/debops,ansible,ansible/roles/resources/tasks/shell_commands.yml,1
230,35,178,41.46037735849057,33,27,11252,1170,16,5,2343,802,0.20486555697823305,0,597,368.0,23.0,0.09816474605207,11.5,0,2,0,0,0.0,1,1,0,0,0,0,0,4,0,0,debops/debops,ansible,ansible/roles/root_account/defaults/main.yml,1
21,8,5,21.06896551724138,3,12,640,78,6,2,2343,1563,0.0768245838668374,0,722,12.600000000000001,2.1,0.008962868117797696,1.05,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/root_account/meta/main.yml,1
133,17,6,36.833333333333336,15,80,5675,597,24,4,2343,87,0.3072983354673496,0,522,319.20000000000005,13.300000000000002,0.056764831412718736,6.650000000000001,17,8,1,2,0.058823529411764705,1,1,0,0,0,0,0,17,11,1,debops/debops,ansible,ansible/roles/root_account/tasks/main.yml,1
4061,594,803,35.84253490870032,33,1654,171504,19555,55,9,2343,51,0.7042253521126761,0,891,22335.5,406.1,1.7332479726845924,203.05,468,58,0,0,0.0,1,1,0,0,0,0,0,112,0,0,debops/debops,ansible,ansible/roles/roundcube/defaults/main.yml,1
25,8,5,21.424242424242426,3,12,740,91,7,2,2343,1563,0.08962868117797695,0,722,17.5,2.5,0.010670081092616303,1.25,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/roundcube/meta/main.yml,1
22,2,3,45.958333333333336,2,14,1127,88,11,5,2343,17,0.14084507042253522,1,1124,24.200000000000003,2.2,0.009389671361502348,1.1,2,3,0,0,0.0,1,0,0,0,0,0,0,8,1,0,debops/debops,ansible,ansible/roles/roundcube/tasks/configure_mysql.yml,1
22,2,3,47.541666666666664,4,13,1165,88,8,4,2343,1142,0.10243277848911653,0,390,17.6,2.2,0.009389671361502348,1.1,2,2,0,0,0.0,1,0,0,0,0,0,0,9,1,0,debops/debops,ansible,ansible/roles/roundcube/tasks/configure_postgresql.yml,1
29,3,3,42.09375,5,13,1379,136,5,2,2343,1329,0.06402048655569782,0,721,14.5,2.9,0.012377294067434912,1.45,4,12,0,0,0.0,0,1,0,0,0,1,0,12,1,2,debops/debops,ansible,ansible/roles/roundcube/tasks/configure_skins.yml,1
112,15,12,33.76377952755905,10,66,4415,467,14,4,2343,1243,0.1792573623559539,0,238,156.8,11.200000000000001,0.04780196329492104,5.6000000000000005,11,26,1,0,0.09090909090909091,0,0,0,0,0,0,0,32,4,2,debops/debops,ansible,ansible/roles/roundcube/tasks/deploy_roundcube.yml,1
105,24,7,33.98449612403101,15,56,4513,397,14,4,2343,1243,0.1792573623559539,0,289,147.0,10.5,0.04481434058898848,5.25,18,10,1,3,0.05555555555555555,0,1,0,0,0,0,0,15,4,1,debops/debops,ansible,ansible/roles/roundcube/tasks/main.yml,1
4,0,3,42.0,0,0,172,17,3,1,2343,2285,0.0384122919334187,0,51,1.2000000000000002,0.4000000000000001,0.0017072129748186087,0.20000000000000004,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/roundcube/tasks/roundcube/post_main.yml,1
4,0,3,42.0,0,0,172,17,3,1,2343,2285,0.0384122919334187,0,51,1.2000000000000002,0.4000000000000001,0.0017072129748186087,0.20000000000000004,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/roundcube/tasks/roundcube/pre_main.yml,1
742,168,261,31.445054945054945,33,259,29525,3308,8,3,2343,1238,0.10243277848911653,0,728,593.6,74.2,0.3166880068288519,37.1,81,6,0,0,0.0,0,1,0,0,0,0,0,7,0,0,debops/debops,ansible,ansible/roles/rsnapshot/defaults/main.yml,1
23,8,5,22.258064516129032,3,12,721,89,6,2,2343,1563,0.0768245838668374,0,722,13.8,2.3000000000000003,0.009816474605207,1.1500000000000001,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/rsnapshot/meta/main.yml,1
233,22,9,46.27058823529412,40,125,12054,1234,19,5,2343,1140,0.24327784891165175,0,259,442.70000000000005,23.3,0.09944515578318396,11.65,22,12,2,2,0.09090909090909091,0,1,0,0,0,1,0,50,11,13,debops/debops,ansible,ansible/roles/rsnapshot/tasks/main.yml,1
556,113,274,33.88340807174888,33,165,23338,2137,4,3,1599,1454,0.075046904315197,0,110,222.4,55.6,0.34771732332707944,27.8,50,17,0,0,0.0,1,1,0,0,0,0,0,28,0,0,debops/debops,ansible,ansible/roles/rspamd/defaults/main.yml,1
25,8,6,21.666666666666668,3,12,750,92,1,1,1542,1542,0.019455252918287938,0,0,2.5,2.5,0.01621271076523995,1.25,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/rspamd/meta/main.yml,0
50,9,4,31.28813559322034,15,20,1906,175,4,2,1599,1329,0.075046904315197,0,234,20.0,5.0,0.031269543464665414,2.5,9,1,1,3,0.1111111111111111,0,0,0,0,0,0,0,1,0,1,debops/debops,ansible,ansible/roles/rspamd/tasks/main.yml,0
46,5,4,32.05882352941177,6,23,1687,186,4,2,1599,1329,0.075046904315197,0,186,18.400000000000002,4.6000000000000005,0.028767979987492184,2.3000000000000003,5,9,2,0,0.4,0,0,0,0,0,0,0,13,0,2,debops/debops,ansible,ansible/roles/rspamd/tasks/main_cfgdir.yml,1
88,8,3,33.302083333333336,4,50,3294,311,5,3,1599,1376,0.09380863039399626,0,109,44.0,8.8,0.05503439649781113,4.4,8,9,1,0,0.125,0,1,0,0,0,0,0,15,7,4,debops/debops,ansible,ansible/roles/rspamd/tasks/main_dkim.yml,0
249,46,172,40.0406779661017,33,45,12107,1040,12,4,2343,1238,0.1536491677336748,0,619,298.8,24.900000000000002,0.10627400768245839,12.450000000000001,1,16,0,0,0.0,0,1,0,0,0,0,0,17,0,0,debops/debops,ansible,ansible/roles/rstudio_server/defaults/main.yml,1
27,8,5,21.457142857142856,3,12,786,95,6,2,2343,1563,0.0768245838668374,0,722,16.2,2.6999999999999997,0.011523687580025609,1.3499999999999999,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/rstudio_server/meta/main.yml,1
110,15,3,32.672,15,70,4209,414,11,2,2343,1446,0.14084507042253522,0,327,121.0,11.0,0.046948356807511735,5.5,15,18,2,1,0.13333333333333333,0,0,0,0,0,0,0,22,4,3,debops/debops,ansible,ansible/roles/rstudio_server/tasks/main.yml,1
1078,142,356,34.53852459016394,33,265,43357,4006,23,7,2343,637,0.29449423815621,0,598,2479.4,107.8,0.460093896713615,53.9,69,38,0,0,0.0,0,1,0,0,0,0,0,92,0,0,debops/debops,ansible,ansible/roles/rsyslog/defaults/main.yml,1
25,8,5,20.545454545454547,3,12,711,85,6,2,2343,1563,0.0768245838668374,0,722,15.0,2.5,0.010670081092616303,1.25,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/rsyslog/meta/main.yml,1
152,17,3,38.74556213017752,7,85,6717,753,19,5,2343,87,0.24327784891165175,0,1289,288.8,15.200000000000001,0.06487409304310712,7.6000000000000005,17,20,8,3,0.47058823529411764,0,1,0,0,0,0,0,33,14,3,debops/debops,ansible,ansible/roles/rsyslog/tasks/main.yml,1
132,23,109,36.2,33,15,5766,687,6,3,2343,1377,0.0768245838668374,0,722,79.2,13.200000000000001,0.056338028169014086,6.6000000000000005,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/ruby/defaults/main.yml,1
24,8,5,21.0625,3,12,706,85,6,2,2343,1563,0.0768245838668374,0,722,14.4,2.4,0.010243277848911651,1.2,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/ruby/meta/main.yml,1
71,5,3,43.14473684210526,15,39,3355,307,10,3,2343,1329,0.12804097311139565,0,624,71.0,7.1,0.030303030303030304,3.55,5,2,0,0,0.0,0,0,0,0,0,0,0,24,3,4,debops/debops,ansible,ansible/roles/ruby/tasks/main.yml,1
171,33,122,35.98039215686274,33,34,7544,710,7,3,2342,88,0.089666951323655,0,1288,119.7,17.1,0.07301451750640478,8.55,2,5,0,0,0.0,0,1,0,0,0,0,0,8,0,0,debops/debops,ansible,ansible/roles/salt/defaults/main.yml,1
23,8,5,21.838709677419356,3,12,708,84,6,2,2342,1563,0.07685738684884715,0,722,13.8,2.3000000000000003,0.00982066609735269,1.1500000000000001,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/salt/meta/main.yml,1
29,4,3,30.484848484848484,15,16,1039,103,7,2,2342,1454,0.089666951323655,0,343,20.3,2.9,0.012382578992314262,1.45,4,2,2,1,0.5,0,0,0,0,0,0,0,2,2,0,debops/debops,ansible,ansible/roles/salt/tasks/main.yml,1
230,36,140,31.157894736842106,33,82,8554,918,4,2,2342,1238,0.05123825789923143,0,1047,92.0,23.0,0.0982066609735269,11.5,0,15,0,0,0.0,0,1,0,0,0,0,0,17,0,0,debops/debops,ansible,ansible/roles/samba/defaults/main.yml,1
22,8,5,22.2,3,12,696,83,6,2,2342,1563,0.07685738684884715,0,722,13.200000000000001,2.2,0.009393680614859094,1.1,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/samba/meta/main.yml,1
64,10,6,28.7972972972973,33,37,2205,199,9,3,2342,1329,0.11528608027327071,0,343,57.6,6.4,0.027327070879590094,3.2,8,2,1,1,0.125,0,0,0,0,0,0,0,4,4,2,debops/debops,ansible,ansible/roles/samba/tasks/main.yml,1
321,63,150,36.2265625,33,76,14295,1300,13,4,2342,1377,0.16652433817250215,0,341,417.3,32.1,0.13706233988044406,16.05,32,10,0,0,0.0,1,1,0,0,0,0,0,26,0,0,debops/debops,ansible,ansible/roles/saslauthd/defaults/main.yml,1
24,8,5,21.21875,3,12,711,85,6,2,2342,1563,0.07685738684884715,0,722,14.4,2.4,0.010247651579846286,1.2,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/saslauthd/meta/main.yml,1
147,19,3,39.10843373493976,15,87,6658,691,13,2,2342,1182,0.16652433817250215,0,247,191.10000000000002,14.700000000000001,0.0627668659265585,7.3500000000000005,19,8,7,3,0.3684210526315789,0,1,0,0,0,0,0,35,11,11,debops/debops,ansible,ansible/roles/saslauthd/tasks/main.yml,1
209,39,176,40.51209677419355,33,30,10295,1161,8,3,2344,983,0.10238907849829351,0,589,167.20000000000002,20.900000000000002,0.08916382252559726,10.450000000000001,0,2,0,0,0.0,1,1,0,0,0,0,0,20,0,0,debops/debops,ansible,ansible/roles/secret/defaults/main.yml,1
27,4,5,22.516129032258064,2,12,729,91,5,1,2344,2285,0.06399317406143344,0,51,13.5,2.7,0.01151877133105802,1.35,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/secret/meta/main.yml,1
21,2,5,34.47826086956522,2,9,816,103,10,3,2344,87,0.12798634812286688,0,702,21.0,2.1,0.008959044368600682,1.05,2,1,0,0,0.0,1,0,0,0,0,0,0,3,1,1,debops/debops,ansible,ansible/roles/secret/tasks/main.yml,1
103,23,81,33.65079365079365,33,16,4366,484,4,2,2342,1563,0.05123825789923143,0,722,41.2,10.3,0.04397950469684031,5.15,2,11,0,0,0.0,0,1,0,0,0,0,0,12,0,0,debops/debops,ansible,ansible/roles/sks/defaults/main.yml,1
23,8,5,21.35483870967742,3,12,693,84,6,2,2342,1563,0.07685738684884715,0,722,13.8,2.3000000000000003,0.00982066609735269,1.1500000000000001,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/roles/sks/meta/main.yml,1
60,9,3,30.55072463768116,2,38,2177,207,7,1,2342,684,0.089666951323655,0,879,42.0,6.0,0.025619128949615714,3.0,9,4,2,1,0.2222222222222222,0,0,0,0,0,1,0,4,4,2,debops/debops,ansible,ansible/roles/sks/tasks/main.yml,1
24,3,3,32.7037037037037,2,14,910,89,4,1,2342,1563,0.05123825789923143,0,721,9.600000000000001,2.4000000000000004,0.010247651579846286,1.2000000000000002,3,2,0,0,0.0,0,0,0,0,0,0,0,5,1,1,debops/debops,ansible,ansible/roles/sks/tasks/sks_frontend.yml,1
56,5,8,27.80327868852459,8,28,1757,186,5,2,2342,1454,0.06404782237403929,0,830,28.0,5.6,0.02391118701964133,2.8,0,4,0,0,0.0,0,0,0,0,0,0,0,7,0,0,debops/debops,ansible,ansible/roles/sks/vars/main.yml,1
1503,241,527,38.642201834862384,33,566,69137,6889,57,6,2342,79,0.7301451750640479,0,663,8567.1,150.3,0.6417591801878736,75.15,96,117,0,0,0.0,1,1,0,0,0,0,0,199,0,0,debops/debops,ansible,ansible/roles/slapd/defaults/main.yml,1
